name,latitude,longitude,state,artcc,type,updated
MYTOE,45.526919444444445,-121.0478,OREGON,ZSE,RNAV,01/11/2013
MZAMA,42.04031666666666,-121.67133333333334,OREGON,ZSE,RP,LMT*VORTAC*/7.22
LACED,45.29121111111111,-118.3958138888889,OREGON,ZSE,RP,IMB*VOR/DME*035.00
LACEE,47.04703611111111,-122.80589722222221,WASHINGTON,ZSE,RP,OLM*VORTAC*022.00/6.00
LACIB,45.913516666666666,-119.30265277777778,OREGON,ZSE,RP,PDT*VORTAC*290.33/20.00
LACIP,47.3361,-119.29739444444444,WASHINGTON,ZSE,RNAV,01/26/2011
LACKR,47.37399722222222,-122.17109166666667,WASHINGTON,ZSE,RP,SEA*VORTAC*104.07
LAGYI,42.130494444444444,-121.71962777777777,OREGON,ZSE,RNAV,06/08/2006
LAMMB,47.006525,-123.64557222222223,WASHINGTON,ZSE,RP,HQM*LD*060.84/12.64
LANGL,47.262225,-122.42974722222223,WASHINGTON,ZSE,RNAV,01/28/2013
LANKE,44.76600277777778,-123.7993361111111,OREGON,ZSE,RP,ONP*VORTAC*029.27/16.00
LANKS,42.365658333333336,-122.61247499999999,OREGON,ZSE,RP,OED*VORTAC*098.00/15.00
LARDY,46.93789444444444,-120.37714722222222,WASHINGTON,ZSE,RNAV,04/28/2017
LARNN,47.673877777777776,-116.82833333333333,IDAHO,ZSE,RP,COE*VOR/DME*164.00/6.00
LATAY,46.40785555555556,-125.0718111111111,WASHINGTON,ZSE,RNAV,01/11/2013
LATHE,44.45952777777778,-122.94959166666668,OREGON,ZSE,RP,EUG*VORTAC*010.00/23.48
LATRE,48.261855555555556,-122.59164722222222,WASHINGTON,ZSE,MW,03/31/2017
LAVAA,45.74666666666667,-121.85555555555555,WASHINGTON,ZSE,RNAV,06/09/2008
LEANN,41.948430555555554,-122.85759444444444,CALIFORNIA,ZSE,RP,FJS*VOR/DME*336.62/30.00
LEARN,46.061480555555555,-121.79256944444444,WASHINGTON,ZSE,RP,BTG*VORTAC*039.36/38.41
LEAST,43.373844444444444,-124.36019999999999,OREGON,ZSE,RP,OTH*VOR/DME*/8.75
LEDEY,48.351350000000004,-122.51195277777778,WASHINGTON,ZSE,MR,NUW*TACAN*074.00/6.00
LEDGE,43.08228611111112,-124.18356666666666,OREGON,ZSE,RP,OTH*VOR/DME*166.90/20.00
LEESR,41.96555555555556,-121.9494888888889,CALIFORNIA,ZSE,RNAV,06/17/2010
LEIFF,42.22163888888889,-122.16635000000001,OREGON,ZSE,RP,LMT*VORTAC*265.00/20.00
LEKIC,46.59435277777778,-117.37145833333332,WASHINGTON,ZSE,RP,PUW*VOR/DME*211.94/7.78
LETEC,48.48685833333334,-122.75182777777778,WASHINGTON,ZSE,MR,NUW*TACAN*136.64/8.70
