name,latitude,longitude,state,artcc,type,updated
AXCUP,70.03926944444444,-147.50620833333332,ALASKA,ZAN,RNAV,10/23/2008
AXSEM,65.00291944444444,-146.72899444444445,ALASKA,ZAN,MR,FAI*VORTAC*048.00/35.00
AXUNE,70.57751111111111,-156.92084166666666,ALASKA,ZAN,RNAV,12/22/2005
AXUTE,57.76246388888889,-152.45027777777776,ALASKA,ZAN,RNAV,04/29/2013
AYACO,64.81422777777777,-141.38435833333332,ALASKA,ZAN,RNAV,03/12/2014
AYAGI,62.78708333333333,-155.98741388888888,ALASKA,ZAN,MW,07/03/2013
AYAGU,66.35483333333333,-153.26988611111113,ALASKA,ZAN,RNAV,07/01/2011
AYJAY,64.208575,-145.6852027777778,ALASKA,ZAN,MW,10/23/2008
AYKID,65.84931666666667,-147.2762888888889,ALASKA,ZAN,RP,FYU*VORTAC*209.00/65.33
AYOGU,60.85036388888889,-153.17424166666666,ALASKA,ZAN,RP,ENA*VOR/DME*265.53/60.00
AYWAF,60.81446666666666,-162.00503055555555,ALASKA,ZAN,RNAV,09/11/2008
AYZOL,62.47115277777778,-141.0,ALASKA,ZAN,RP,ORT*VORTAC*114.23/38.17
AZGUC,59.75010277777778,-154.84055555555557,ALASKA,ZAN,RNAV,03/30/2009
XADZY,57.016666666666666,-133.0,ALASKA,ZAN,RNAV,12/14/2011
XAGGY,64.49206666666667,-165.3247361111111,ALASKA,ZAN,RNAV,08/09/2017
XERIC,51.76999444444444,-176.90016666666668,ALASKA,ZAN,RNAV,10/27/2006
XIBLY,61.14472222222222,-149.8563888888889,ALASKA,ZAN,RNAV,07/11/2005
XIRNY,60.780433333333335,-162.5453138888889,ALASKA,ZAN,RNAV,07/03/2013
XUXMO,66.87328333333333,-160.48674166666666,ALASKA,ZAN,RNAV,11/24/2009
MACSU,52.21387777777778,-174.17905277777777,ALASKA,ZAN,RNAV,02/12/2010
MACUP,63.67130833333333,-170.610175,ALASKA,ZAN,RNAV,10/05/2011
MAGNM,59.63922222222222,-136.0956111111111,ALASKA,ZAN,WP,12/30/1998
MAJEF,70.24620277777778,-147.8868222222222,ALASKA,ZAN,RNAV,08/24/2017
MAJLE,58.79118333333333,-159.13110555555556,ALASKA,ZAN,RNAV,07/08/2009
MALAS,59.66625555555555,-140.58266944444443,ALASKA,ZAN,RP,YAK*VOR/DME*268.56/30.00
MALLT,59.36123333333334,-152.49444166666666,ALASKA,ZAN,RP,HOM*VOR/DME*222.00/38.00
MAMOE,60.40309722222222,-146.06365833333334,ALASKA,ZAN,RNAV,08/26/2002
MAMVE,66.90614722222223,-162.81506666666667,ALASKA,ZAN,RNAV,08/09/2017
MANVE,60.47490833333333,-151.18379444444446,ALASKA,ZAN,RNAV,07/19/2007
MAPAE,61.59827777777778,-149.1166638888889,ALASKA,ZAN,RNAV,07/08/2011
MARCC,60.19333333333333,-177.89333333333332,ALASKA,ZAN,RNAV,04/16/2009
MAREE,64.37311666666666,-165.7269861111111,ALASKA,ZAN,RNAV,05/03/2005
