name,latitude,longitude,state,artcc,type,updated
MAPES,43.20524166666667,-77.60483611111111,NEW YORK,ZOB,RP,ROC*VOR/DME*/6.03
MAPSV,40.56390277777778,-81.08157222222222,OHIO,ZOB,RP,BSV*VOR/DME*127.40/19.20
MARGN,42.94977222222222,-82.64698333333334,MICHIGAN,ZOB,RP,FNT*VORTAC*096.83/48.47
MASDE,40.52118055555555,-78.89447222222223,PENNSYLVANIA,ZOB,RNAV,07/08/2009
MASEY,42.707233333333335,-82.83366388888888,MICHIGAN,ZOB,MR,MTC*TACAN*/5.66
MASGL,40.910605555555556,-80.99851944444444,OHIO,ZOB,CN,04/21/2003
MATHE,41.81497222222222,-79.10002777777777,PENNSYLVANIA,ZOB,RNAV,10/21/2014
MAULL,40.92164722222222,-79.32916388888889,PENNSYLVANIA,ZOB,RP,JHW*VOR/DME*194.09
MAVPE,41.24118888888889,-79.42665000000001,PENNSYLVANIA,ZOB,RNAV,02/21/2017
MAVVV,42.659702777777774,-81.81110277777778,,ZOB,RNAV,04/03/2018
MAWRE,41.54821111111111,-82.90483333333334,OHIO,ZOB,RNAV,07/28/2014
MAYZE,41.43852222222222,-83.66407222222223,OHIO,ZOB,RP,DJB*VOR/DME*279.57/68.00
MAZKY,40.98951111111111,-83.4203638888889,OHIO,ZOB,RNAV,05/27/2009
MCANN,42.95782222222223,-77.42770277777778,NEW YORK,ZOB,RNAV,09/11/2014
MCHGN,42.651066666666665,-83.39205000000001,MICHIGAN,ZOB,RNAV,03/29/2018
MCLUR,41.32107777777778,-84.02516666666666,OHIO,ZOB,RP,FBC*VORTAC*333.00
MCOMB,42.58428888888889,-83.08812499999999,MICHIGAN,ZOB,RP,DWC*LD*035.71/24.00
MDDIE,41.907244444444444,-83.42323055555556,MICHIGAN,ZOB,RNAV,04/17/2018
MEADI,41.675374999999995,-80.09591666666667,PENNSYLVANIA,ZOB,RP,FKL*VOR*328.89
MEDAV,43.48861111111111,-78.76277777777777,NEW YORK,ZOB,RNAV,09/20/2014
MEDCO,41.89382222222222,-83.93446666666667,MICHIGAN,ZOB,RNAV,02/23/2015
